countries,decomposition,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Israel,1st,,,,3738.0,,,,,,4547.0,,,,,84.13,,,,354.71,46.52,448.05,1065.0,124.99,1108.0,766.46,1548.0,991.83,2324.0,2724.0,2304.0,3332.0,3369.0,3820.0,3356.0,3290.0,3842.0,3749.0,3680.0,3544.0,,
Israel,2nd,,,,5799.0,,,,,,7241.0,,,,,4579.0,,,,3675.0,2849.0,3298.0,4431.0,4737.0,5079.0,5857.0,4605.0,5147.0,5615.0,5554.0,6259.0,7192.0,7192.0,7434.0,8222.0,8490.0,9116.0,8737.0,7743.0,8665.0,,
Israel,3rd,,,,7802.0,,,,,,9572.0,,,,,7176.0,,,,7706.0,6679.0,5945.0,6600.0,7769.0,7779.0,8493.0,8736.0,8319.0,8491.0,8374.0,9384.0,10867.0,10977.0,11470.0,11910.0,12861.0,13441.0,12541.0,11666.0,12403.0,,
Israel,4th,,,,9464.0,,,,,,11297.0,,,,,10179.0,,,,10782.0,9655.0,9434.0,9880.0,10466.0,10627.0,11472.0,11885.0,11246.0,11612.0,11466.0,12942.0,14190.0,14406.0,15441.0,15937.0,17097.0,17365.0,16829.0,15325.0,16109.0,,
Israel,5th,,,,11651.0,,,,,,13638.0,,,,,12801.0,,,,14216.0,12097.0,12508.0,13238.0,13611.0,13886.0,15135.0,15008.0,14805.0,15307.0,15322.0,16240.0,17844.0,18368.0,19220.0,19566.0,20898.0,21757.0,20790.0,20013.0,20246.0,,
Israel,6th,,,,14096.0,,,,,,16448.0,,,,,16326.0,,,,17915.0,16051.0,16224.0,16595.0,17140.0,17519.0,18683.0,18953.0,18656.0,19334.0,19144.0,20445.0,21693.0,22562.0,23414.0,23672.0,25198.0,26042.0,24920.0,23791.0,24866.0,,
Israel,7th,,,,16770.0,,,,,,19334.0,,,,,19572.0,,,,22670.0,19817.0,20319.0,20739.0,21059.0,21726.0,23601.0,23279.0,23076.0,23476.0,23583.0,24950.0,26331.0,27383.0,28170.0,28700.0,30881.0,31441.0,29687.0,28539.0,30151.0,,
Israel,8th,,,,20870.0,,,,,,23971.0,,,,,24483.0,,,,27575.0,25049.0,25048.0,26529.0,26744.0,27078.0,28821.0,28800.0,29183.0,29023.0,29921.0,30575.0,32400.0,33668.0,34720.0,35809.0,37416.0,38440.0,36331.0,35808.0,36465.0,,
Israel,9th,,,,27414.0,,,,,,31104.0,,,,,32301.0,,,,36658.0,34218.0,32555.0,34896.0,35431.0,36241.0,38145.0,38355.0,38136.0,37764.0,38575.0,40122.0,41747.0,43109.0,44366.0,45206.0,47844.0,48689.0,46580.0,46032.0,47201.0,,
Israel,10th,,,,40236.0,,,,,,47054.0,,,,,50092.0,,,,57513.0,52815.0,51557.0,55279.0,56209.0,57494.0,59196.0,61913.0,58727.0,59050.0,58024.0,62009.0,63733.0,66414.0,66847.0,67798.0,69555.0,73060.0,69183.0,68128.0,70311.0,,
Italy,1st,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,2nd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,3rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,4th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,5th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,6th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,7th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,8th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,9th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,10th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,1st,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2nd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,3rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,4th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,5th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,6th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,7th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,8th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,9th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,10th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Korea,1st,,,,,,,,,,,,,,,,,,,,,,,,5650.0,,5446.0,,4957.0,,5243.0,,4674.0,,,,,,,,,
South Korea,2nd,,,,,,,,,,,,,,,,,,,,,,,,10594.0,,10363.0,,10680.0,,11325.0,,11781.0,,,,,,,,,
South Korea,3rd,,,,,,,,,,,,,,,,,,,,,,,,13925.0,,14210.0,,14479.0,,15271.0,,16069.0,,,,,,,,,
South Korea,4th,,,,,,,,,,,,,,,,,,,,,,,,16798.0,,17017.0,,17676.0,,18525.0,,19258.0,,,,,,,,,
South Korea,5th,,,,,,,,,,,,,,,,,,,,,,,,19495.0,,19793.0,,20325.0,,21586.0,,22527.0,,,,,,,,,
South Korea,6th,,,,,,,,,,,,,,,,,,,,,,,,22400.0,,22672.0,,23184.0,,24728.0,,25516.0,,,,,,,,,
South Korea,7th,,,,,,,,,,,,,,,,,,,,,,,,25749.0,,26308.0,,26614.0,,28264.0,,29266.0,,,,,,,,,
South Korea,8th,,,,,,,,,,,,,,,,,,,,,,,,29871.0,,30520.0,,30582.0,,32592.0,,33748.0,,,,,,,,,
South Korea,9th,,,,,,,,,,,,,,,,,,,,,,,,35602.0,,37017.0,,37404.0,,38896.0,,39937.0,,,,,,,,,
South Korea,10th,,,,,,,,,,,,,,,,,,,,,,,,48301.0,,51133.0,,50774.0,,53342.0,,54799.0,,,,,,,,,
Lithuania,1st,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,2nd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,3rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,4th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,5th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,6th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,7th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,8th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,9th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,10th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,1st,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,2nd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,3rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,4th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,5th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,6th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,7th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,8th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,9th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,10th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,1st,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,2nd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,3rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,4th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,5th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,6th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,7th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,8th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,9th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,10th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,1st,,,,,,,,,,,1503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,2nd,,,,,,,,,,,8787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,3rd,,,,,,,,,,,16553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,4th,,,,,,,,,,,20352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,5th,,,,,,,,,,,23701.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,6th,,,,,,,,,,,27397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,7th,,,,,,,,,,,31395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,8th,,,,,,,,,,,37157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,9th,,,,,,,,,,,43985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,10th,,,,,,,,,,,60318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,1st,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,2nd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,3rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,4th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,5th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,6th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,7th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,8th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,9th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,10th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,1st,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,2nd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,3rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,4th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,5th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,6th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,7th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,8th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,9th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,10th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,1st,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,2nd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,3rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,4th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,5th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,6th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,7th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,8th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,9th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,10th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1st,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,2nd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,3rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,4th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,5th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,6th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,7th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,8th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,9th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,10th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1st,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,2nd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,3rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,4th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,5th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,6th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,7th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,8th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,9th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,10th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,1st,,,,,,,,,,,,,,,,,,7464.0,7952.0,7883.0,,7616.0,7830.0,7353.0,7068.0,7213.0,6254.0,6200.0,6193.0,7104.0,5391.0,6220.0,6227.0,6998.0,5481.0,6154.0,6795.0,7145.0,7904.0,,
Sweden,2nd,,,,,,,,,,,,,,,,,,13649.0,14175.0,14294.0,,14855.0,14379.0,15035.0,15179.0,15179.0,15121.0,14843.0,15299.0,15848.0,15002.0,15621.0,16046.0,17301.0,16755.0,16601.0,16545.0,18225.0,18389.0,,
Sweden,3rd,,,,,,,,,,,,,,,,,,18262.0,18773.0,18783.0,,19608.0,19467.0,20203.0,20379.0,20764.0,20552.0,20368.0,20812.0,21141.0,21565.0,21433.0,22105.0,23125.0,23290.0,23032.0,22767.0,23730.0,23211.0,,
Sweden,4th,,,,,,,,,,,,,,,,,,21347.0,21851.0,22253.0,,23256.0,23162.0,23771.0,24098.0,24335.0,24497.0,24675.0,25083.0,25273.0,26230.0,26327.0,27173.0,28040.0,27783.0,27744.0,27824.0,28479.0,28922.0,,
Sweden,5th,,,,,,,,,,,,,,,,,,24282.0,24810.0,24995.0,,25951.0,26213.0,26785.0,27507.0,27903.0,28104.0,27954.0,28689.0,29140.0,29947.0,30562.0,31360.0,32553.0,32278.0,32081.0,32268.0,33004.0,33258.0,,
Sweden,6th,,,,,,,,,,,,,,,,,,27068.0,27553.0,27870.0,,28919.0,29305.0,30036.0,30984.0,31327.0,31457.0,31811.0,32341.0,32685.0,33959.0,34459.0,35346.0,36477.0,36637.0,36645.0,36971.0,37526.0,37703.0,,
Sweden,7th,,,,,,,,,,,,,,,,,,30305.0,31021.0,31446.0,,32615.0,32963.0,33984.0,35084.0,35221.0,35640.0,35698.0,36921.0,37258.0,38383.0,39366.0,40509.0,41567.0,41961.0,41701.0,42119.0,42904.0,43467.0,,
Sweden,8th,,,,,,,,,,,,,,,,,,34697.0,35128.0,36009.0,,36797.0,37653.0,38515.0,40433.0,40471.0,40910.0,41005.0,42077.0,42933.0,44046.0,45220.0,46899.0,48052.0,48562.0,48408.0,48943.0,49219.0,49421.0,,
Sweden,9th,,,,,,,,,,,,,,,,,,41292.0,41960.0,42458.0,,43361.0,44262.0,46083.0,47956.0,48239.0,49297.0,48704.0,50277.0,51007.0,52356.0,53630.0,55770.0,57556.0,57892.0,58179.0,57860.0,58639.0,59753.0,,
Sweden,10th,,,,,,,,,,,,,,,,,,58244.0,58872.0,58407.0,,60376.0,61124.0,63993.0,67496.0,66512.0,68843.0,67302.0,70498.0,72535.0,73539.0,74089.0,78164.0,78688.0,81295.0,78538.0,80606.0,81858.0,83632.0,,
Switzerland,1st,,,,,,,,,,5340.0,,,,,,,,11158.0,,10801.0,,10124.0,,10559.0,8617.0,6906.0,6861.0,7670.0,8787.0,8016.0,7705.0,9503.0,7975.0,7181.0,7799.0,5745.0,3899.0,5628.0,6038.0,8831.0,
Switzerland,2nd,,,,,,,,,,19932.0,,,,,,,,20261.0,,21417.0,,19504.0,,21116.0,21077.0,20611.0,20892.0,20933.0,21245.0,21982.0,21172.0,20675.0,20295.0,19774.0,19972.0,19745.0,19521.0,18046.0,19179.0,19002.0,
Switzerland,3rd,,,,,,,,,,25931.0,,,,,,,,25546.0,,26664.0,,26046.0,,27128.0,26954.0,26851.0,27281.0,27410.0,28393.0,28971.0,27515.0,27669.0,27385.0,27689.0,27087.0,27394.0,27016.0,26629.0,27641.0,26727.0,
Switzerland,4th,,,,,,,,,,29875.0,,,,,,,,29880.0,,31083.0,,30235.0,,31409.0,31881.0,32047.0,32058.0,32141.0,33290.0,34677.0,32205.0,32914.0,32721.0,33506.0,33702.0,32546.0,32741.0,32381.0,33355.0,31844.0,
Switzerland,5th,,,,,,,,,,33966.0,,,,,,,,34100.0,,35596.0,,34649.0,,35909.0,36679.0,36544.0,37678.0,37331.0,38504.0,40218.0,37725.0,38025.0,37914.0,38376.0,38961.0,37406.0,37957.0,37817.0,38669.0,37623.0,
Switzerland,6th,,,,,,,,,,38552.0,,,,,,,,38191.0,,40807.0,,38794.0,,41428.0,42089.0,41808.0,42757.0,42849.0,44506.0,45308.0,42909.0,43754.0,43437.0,43902.0,44033.0,43881.0,43444.0,43797.0,44542.0,43663.0,
Switzerland,7th,,,,,,,,,,43839.0,,,,,,,,43415.0,,45983.0,,44750.0,,47066.0,47976.0,48849.0,48168.0,49426.0,50391.0,50655.0,48957.0,49999.0,49904.0,49833.0,50397.0,49953.0,50770.0,51126.0,51086.0,50520.0,
Switzerland,8th,,,,,,,,,,50372.0,,,,,,,,50625.0,,53832.0,,51011.0,,54661.0,55121.0,56702.0,57194.0,56506.0,58080.0,59497.0,56956.0,57701.0,57492.0,58114.0,58217.0,57370.0,58288.0,59871.0,60572.0,58921.0,
Switzerland,9th,,,,,,,,,,61333.0,,,,,,,,60678.0,,64061.0,,61182.0,,66319.0,68317.0,68329.0,68016.0,67949.0,69807.0,70400.0,69148.0,68579.0,68902.0,70885.0,71698.0,69770.0,71049.0,72431.0,71833.0,70877.0,
Switzerland,10th,,,,,,,,,,88241.0,,,,,,,,82716.0,,85143.0,,80514.0,,94000.0,98716.0,99512.0,96964.0,99066.0,100716.0,104293.0,101625.0,101412.0,100682.0,103494.0,103896.0,100042.0,104729.0,105318.0,105528.0,102626.0,
United Kingdom,1st,3939.0,3828.0,2649.0,3546.0,4003.0,3278.0,3629.0,3233.0,3242.0,1596.0,1401.0,1782.0,2723.0,2689.0,3323.0,3430.0,3669.0,3903.0,4706.0,4714.0,4498.0,4974.0,4647.0,4710.0,4744.0,4977.0,4955.0,5049.0,5350.0,4992.0,5420.0,5234.0,5679.0,5534.0,5948.0,5972.0,5917.0,6508.0,5695.0,,
United Kingdom,2nd,6976.0,6941.0,6832.0,7064.0,6865.0,7384.0,7670.0,7444.0,7456.0,6763.0,6162.0,6395.0,6362.0,7059.0,7310.0,7113.0,7454.0,8071.0,8785.0,9100.0,9200.0,9844.0,10012.0,9733.0,9876.0,9910.0,9349.0,9475.0,9948.0,9593.0,10116.0,10717.0,10954.0,12018.0,11668.0,12373.0,12301.0,12351.0,13035.0,,
United Kingdom,3rd,9638.0,9898.0,9471.0,10172.0,10081.0,11227.0,11300.0,11433.0,11625.0,10430.0,10381.0,9988.0,9641.0,11108.0,11937.0,12323.0,12502.0,13529.0,14116.0,14268.0,13831.0,14609.0,14463.0,14771.0,14596.0,14109.0,13980.0,13847.0,13518.0,14285.0,13943.0,14791.0,14997.0,15955.0,15971.0,16544.0,17452.0,16990.0,17395.0,,
United Kingdom,4th,12209.0,12471.0,12641.0,12993.0,13497.0,14680.0,15065.0,15000.0,15078.0,14188.0,13884.0,14158.0,14320.0,15195.0,15992.0,16560.0,16669.0,17926.0,18676.0,18744.0,18669.0,18901.0,19239.0,19865.0,20286.0,19928.0,19515.0,19146.0,18992.0,19179.0,19341.0,19839.0,19924.0,20661.0,20939.0,21204.0,22264.0,21588.0,21646.0,,
United Kingdom,5th,14689.0,14985.0,15240.0,15833.0,16434.0,17684.0,17938.0,18474.0,18903.0,17689.0,17595.0,17784.0,18103.0,19253.0,19841.0,20365.0,20749.0,22132.0,22865.0,23053.0,23361.0,23989.0,23822.0,24624.0,25125.0,24929.0,24224.0,24093.0,23557.0,23533.0,23597.0,24565.0,24550.0,25233.0,25422.0,25644.0,26899.0,25958.0,26806.0,,
United Kingdom,6th,17073.0,17689.0,18210.0,19119.0,19718.0,21106.0,21629.0,22030.0,22229.0,21368.0,21048.0,21764.0,22284.0,23249.0,23677.0,24731.0,25247.0,26476.0,27264.0,27622.0,27868.0,28791.0,29151.0,29485.0,30469.0,29730.0,29148.0,28854.0,28433.0,28465.0,28647.0,29260.0,29571.0,30273.0,30274.0,30312.0,31577.0,30196.0,31298.0,,
United Kingdom,7th,19714.0,20670.0,21683.0,22456.0,23280.0,24897.0,25978.0,26369.0,26455.0,25653.0,25106.0,26416.0,26712.0,27689.0,28477.0,29636.0,30060.0,31786.0,32610.0,32847.0,33481.0,34236.0,34811.0,35376.0,36140.0,35707.0,34805.0,34453.0,33953.0,33742.0,33868.0,35003.0,35312.0,36137.0,35736.0,36053.0,37312.0,35893.0,37045.0,,
United Kingdom,8th,23634.0,24421.0,25713.0,26548.0,27701.0,29776.0,30610.0,31906.0,31989.0,30545.0,30348.0,31972.0,32567.0,33414.0,34023.0,35850.0,36288.0,38322.0,39311.0,39245.0,40041.0,41445.0,41932.0,42466.0,43586.0,42791.0,42063.0,41248.0,40966.0,40413.0,41180.0,42101.0,42658.0,42508.0,42936.0,43694.0,44685.0,42220.0,43586.0,,
United Kingdom,9th,28726.0,29403.0,31074.0,32585.0,34836.0,37050.0,37408.0,39463.0,39839.0,38201.0,38155.0,40342.0,40745.0,41609.0,42485.0,44984.0,45611.0,48042.0,50080.0,48777.0,50039.0,51798.0,52866.0,53579.0,54373.0,54295.0,53044.0,51788.0,51279.0,50785.0,50910.0,52319.0,53035.0,52222.0,53020.0,54259.0,54656.0,54009.0,53321.0,,
United Kingdom,10th,39493.0,40612.0,42747.0,45318.0,49848.0,53744.0,52845.0,57532.0,56891.0,55564.0,54888.0,58238.0,60322.0,60016.0,62465.0,67296.0,67789.0,72986.0,76897.0,73833.0,75130.0,77988.0,79621.0,80305.0,81926.0,82242.0,82307.0,79126.0,75532.0,77507.0,75312.0,78719.0,79358.0,79190.0,78086.0,82055.0,83643.0,78556.0,82211.0,,
United States,1st,4075.0,4361.0,4534.0,4561.0,4591.0,4971.0,5240.0,4810.0,4427.0,4236.0,3913.0,3911.0,4991.0,5009.0,4987.0,5416.0,6668.0,6850.0,6629.0,6396.0,6005.0,5871.0,5922.0,6235.0,6338.0,5853.0,5835.0,5218.0,5141.0,5444.0,5610.0,5364.0,5739.0,6076.0,6218.0,6600.0,7618.0,6612.0,7026.0,6747.0,
United States,2nd,11933.0,12512.0,12798.0,12964.0,13163.0,13283.0,13536.0,13191.0,12716.0,12369.0,12119.0,12571.0,13183.0,13177.0,13628.0,14060.0,14646.0,15140.0,14762.0,14473.0,14151.0,14099.0,14092.0,14292.0,14026.0,13773.0,13802.0,13139.0,13371.0,13325.0,13480.0,13381.0,14171.0,14707.0,14975.0,15486.0,16540.0,15911.0,16123.0,15798.0,
United States,3rd,17719.0,18506.0,18630.0,19269.0,19708.0,19526.0,19849.0,19481.0,18896.0,18517.0,18121.0,18548.0,19106.0,19238.0,19819.0,20365.0,20983.0,21494.0,20937.0,20555.0,20130.0,20285.0,20418.0,20382.0,20501.0,19954.0,19567.0,19174.0,18973.0,19138.0,19434.0,19285.0,20280.0,21301.0,21392.0,22082.0,23759.0,22943.0,23009.0,22842.0,
United States,4th,23235.0,24131.0,24447.0,25170.0,25612.0,25611.0,25967.0,25358.0,24681.0,24217.0,23776.0,24313.0,24883.0,24950.0,25827.0,26542.0,27185.0,27713.0,27110.0,26849.0,26355.0,26439.0,26428.0,26615.0,26989.0,26204.0,25652.0,25136.0,25222.0,25183.0,25315.0,25619.0,26936.0,27913.0,28165.0,29078.0,30992.0,30188.0,30145.0,29804.0,
United States,5th,28568.0,29538.0,30007.0,31005.0,31748.0,31632.0,32161.0,31076.0,30478.0,30140.0,29615.0,30078.0,30727.0,31029.0,31973.0,33055.0,33743.0,34233.0,33743.0,33367.0,33035.0,32926.0,33051.0,33131.0,33502.0,32663.0,32062.0,31641.0,31653.0,31942.0,31855.0,32293.0,33615.0,35369.0,35609.0,36422.0,38825.0,37745.0,38006.0,37188.0,
United States,6th,34422.0,35309.0,35925.0,37223.0,37951.0,38153.0,38451.0,37272.0,36714.0,36541.0,36031.0,36658.0,37139.0,37571.0,38822.0,40148.0,41050.0,41408.0,41137.0,40555.0,40532.0,39911.0,40355.0,40496.0,40979.0,39953.0,39444.0,39006.0,39028.0,39419.0,39165.0,38869.0,40591.0,43386.0,43874.0,44621.0,47683.0,46811.0,46398.0,45331.0,
United States,7th,40669.0,42151.0,42742.0,44307.0,45224.0,45408.0,45686.0,44430.0,43746.0,43733.0,43409.0,44086.0,44565.0,45211.0,46304.0,48116.0,49597.0,49479.0,49337.0,49003.0,49089.0,48360.0,48801.0,49424.0,49675.0,48527.0,48226.0,47772.0,47797.0,48350.0,48097.0,47487.0,50062.0,52652.0,54152.0,54279.0,58260.0,57317.0,57126.0,55604.0,
