countries,decomposition,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Hungary,8th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,9th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,10th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,1st,,,,,,,,,,,,,,,,,,,,,9234.0,11099.0,9858.0,11128.0,10889.0,11967.0,9082.0,8472.0,7624.0,8662.0,9535.0,9363.0,10866.0,12814.0,13550.0,,,,,,
Iceland,2nd,,,,,,,,,,,,,,,,,,,,,17553.0,19270.0,19768.0,21918.0,23023.0,24278.0,17591.0,15563.0,14995.0,16635.0,18467.0,17745.0,19444.0,22853.0,24024.0,,,,,,
Iceland,3rd,,,,,,,,,,,,,,,,,,,,,23763.0,25152.0,27553.0,29809.0,30569.0,29436.0,24607.0,22966.0,19913.0,21522.0,23863.0,26410.0,28266.0,30871.0,33985.0,,,,,,
Iceland,4th,,,,,,,,,,,,,,,,,,,,,29051.0,30401.0,33207.0,35265.0,36825.0,35451.0,30162.0,28363.0,25517.0,27682.0,28924.0,31452.0,34306.0,38181.0,40751.0,,,,,,
Iceland,5th,,,,,,,,,,,,,,,,,,,,,33861.0,35159.0,38223.0,41234.0,43287.0,41858.0,35830.0,33117.0,30654.0,33818.0,35884.0,37645.0,40272.0,45532.0,47026.0,,,,,,
Iceland,6th,,,,,,,,,,,,,,,,,,,,,38826.0,40757.0,43359.0,47824.0,49346.0,48600.0,41288.0,38441.0,36814.0,39638.0,41194.0,43959.0,47054.0,50467.0,54037.0,,,,,,
Iceland,7th,,,,,,,,,,,,,,,,,,,,,44189.0,45736.0,49373.0,54309.0,57159.0,55657.0,47653.0,44358.0,42731.0,44897.0,46862.0,48687.0,53538.0,56746.0,60993.0,,,,,,
Iceland,8th,,,,,,,,,,,,,,,,,,,,,50115.0,52747.0,57051.0,62925.0,64157.0,63773.0,54130.0,51258.0,49931.0,52375.0,53978.0,55941.0,62127.0,64553.0,68499.0,,,,,,
Iceland,9th,,,,,,,,,,,,,,,,,,,,,58742.0,62000.0,69143.0,75159.0,78827.0,76992.0,65260.0,59644.0,59110.0,60890.0,62779.0,68096.0,71924.0,76468.0,79989.0,,,,,,
Iceland,10th,,,,,,,,,,,,,,,,,,,,,80272.0,84911.0,95585.0,106993.0,109015.0,114901.0,92558.0,85450.0,79429.0,85878.0,84982.0,93479.0,97962.0,106945.0,109359.0,,,,,,
Ireland,1st,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.45,0.0,0.0,,
Ireland,2nd,,,,,82.89,,,,,,,,,,,,,,,367.89,0.0,57.55,2676.0,2614.0,2045.0,0.0,0.0,0.0,0.0,0.0,0.0,724.22,0.0,2481.0,4183.0,3519.0,5501.0,5205.0,3492.0,,
Ireland,3rd,,,,,5063.0,,,,,,,,,,,,,,,11010.0,7714.0,6811.0,6919.0,9297.0,8208.0,5737.0,3938.0,3197.0,6075.0,3712.0,5947.0,5451.0,7113.0,7890.0,9799.0,11281.0,12393.0,14873.0,14646.0,,
Ireland,4th,,,,,7959.0,,,,,,,,,,,,,,,18105.0,17117.0,15674.0,17755.0,16860.0,14337.0,11989.0,6635.0,8626.0,7933.0,9124.0,9389.0,13197.0,15645.0,15160.0,18613.0,19674.0,21890.0,19020.0,21870.0,,
Ireland,5th,,,,,10408.0,,,,,,,,,,,,,,,23179.0,22575.0,21787.0,22641.0,23794.0,23361.0,16372.0,18167.0,15326.0,15945.0,13727.0,17156.0,21539.0,22647.0,22133.0,26624.0,26857.0,28651.0,27626.0,29811.0,,
Ireland,6th,,,,,13631.0,,,,,,,,,,,,,,,27737.0,27949.0,27927.0,28737.0,29603.0,28987.0,22873.0,22581.0,22673.0,19992.0,24186.0,24341.0,25427.0,28240.0,28866.0,34347.0,33993.0,35228.0,35352.0,40091.0,,
Ireland,7th,,,,,15912.0,,,,,,,,,,,,,,,32059.0,33541.0,33344.0,35103.0,37082.0,33856.0,31310.0,28814.0,30836.0,30155.0,30213.0,31803.0,33809.0,35913.0,36036.0,40544.0,39788.0,44511.0,46028.0,45689.0,,
Ireland,8th,,,,,20520.0,,,,,,,,,,,,,,,39273.0,40090.0,40179.0,43755.0,45338.0,42959.0,39897.0,39549.0,38443.0,37434.0,39140.0,38844.0,40899.0,42660.0,45394.0,47750.0,51846.0,53644.0,55029.0,56412.0,,
Ireland,9th,,,,,26258.0,,,,,,,,,,,,,,,48311.0,50578.0,49204.0,54614.0,59059.0,53898.0,50569.0,51278.0,51512.0,50466.0,51335.0,51866.0,54607.0,52314.0,57990.0,62266.0,63844.0,66290.0,66262.0,69881.0,,
Ireland,10th,,,,,39284.0,,,,,,,,,,,,,,,69880.0,72121.0,73283.0,77882.0,81691.0,78967.0,70802.0,76387.0,76400.0,70336.0,73684.0,78645.0,78143.0,79328.0,84901.0,88060.0,87454.0,95136.0,95022.0,101983.0,,
Israel,1st,,,,1024.0,,,,,,1363.0,,,,,80.44,,,,48.8,31.54,520.79,934.27,92.8,745.64,709.89,1405.0,859.3,1596.0,2410.0,2355.0,3206.0,3616.0,4116.0,3283.0,3575.0,4022.0,3814.0,2702.0,2279.0,,
Israel,2nd,,,,5018.0,,,,,,6265.0,,,,,4884.0,,,,3132.0,2414.0,3471.0,4479.0,5075.0,5122.0,6069.0,4916.0,5289.0,5752.0,5732.0,6478.0,7486.0,7532.0,7720.0,8633.0,8912.0,9562.0,8930.0,7408.0,8665.0,,
Israel,3rd,,,,7589.0,,,,,,9127.0,,,,,7845.0,,,,7837.0,7036.0,6230.0,6958.0,8257.0,7963.0,8891.0,9096.0,8679.0,8780.0,8280.0,9812.0,11470.0,11546.0,12040.0,12579.0,13606.0,14216.0,13216.0,10389.0,12205.0,,
Israel,4th,,,,9249.0,,,,,,10712.0,,,,,10734.0,,,,10521.0,9335.0,10119.0,10404.0,11061.0,11297.0,12051.0,12532.0,11914.0,12237.0,12067.0,13594.0,15058.0,15234.0,16246.0,16796.0,18076.0,18220.0,17761.0,14504.0,16295.0,,
Israel,5th,,,,11959.0,,,,,,13762.0,,,,,13649.0,,,,14723.0,12940.0,13266.0,14054.0,14441.0,14620.0,15992.0,15875.0,15582.0,15962.0,16259.0,17091.0,18912.0,19450.0,20318.0,20748.0,22229.0,23035.0,22107.0,20252.0,21054.0,,
Israel,6th,,,,14626.0,,,,,,16979.0,,,,,17508.0,,,,19014.0,17374.0,17154.0,17652.0,18398.0,18435.0,19733.0,20014.0,19746.0,20536.0,20257.0,21578.0,22976.0,24007.0,24954.0,25221.0,26810.0,27948.0,26377.0,24421.0,25482.0,,
Israel,7th,,,,17356.0,,,,,,19877.0,,,,,21158.0,,,,24077.0,21275.0,21810.0,22171.0,22662.0,23148.0,25052.0,24717.0,24607.0,25268.0,25184.0,26519.0,28148.0,29381.0,30048.0,30828.0,32911.0,33817.0,31835.0,29410.0,31666.0,,
Israel,8th,,,,21842.0,,,,,,24809.0,,,,,26507.0,,,,29742.0,27203.0,26927.0,28558.0,28721.0,29085.0,30950.0,30759.0,31109.0,30961.0,31771.0,32991.0,34905.0,36207.0,37330.0,38767.0,40506.0,41632.0,39062.0,37410.0,38896.0,,
Israel,9th,,,,28575.0,,,,,,32306.0,,,,,35082.0,,,,39751.0,37298.0,35269.0,37733.0,38354.0,39122.0,41442.0,41715.0,41001.0,40920.0,41855.0,43478.0,45467.0,46500.0,48069.0,49440.0,52294.0,52837.0,50484.0,49277.0,50170.0,,
Israel,10th,,,,41576.0,,,,,,48654.0,,,,,54736.0,,,,63087.0,57318.0,55967.0,59277.0,61275.0,62197.0,64382.0,66681.0,63820.0,64533.0,63047.0,67547.0,69766.0,72467.0,72341.0,73126.0,76344.0,79661.0,75500.0,73433.0,76768.0,,
Italy,1st,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.12,,1392.0,,,,732.44,,,
Italy,2nd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9506.0,,9329.0,,,,9067.0,,,
Italy,3rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12495.0,,12979.0,,,,13380.0,,,
Italy,4th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15227.0,,15280.0,,,,14317.0,,,
Italy,5th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18284.0,,18798.0,,,,17722.0,,,
Italy,6th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21892.0,,23469.0,,,,24816.0,,,
Italy,7th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28369.0,,29303.0,,,,27657.0,,,
Italy,8th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34036.0,,33950.0,,,,35887.0,,,
Italy,9th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40732.0,,41829.0,,,,43577.0,,,
Italy,10th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56678.0,,64600.0,,,,63301.0,,,
Japan,1st,,,,,,,,,,,,,,,,,,,,,,,,,,4638.0,6292.0,7216.0,5393.0,6230.0,5377.0,6345.0,5624.0,3603.0,3484.0,4929.0,4906.0,4809.0,,,
Japan,2nd,,,,,,,,,,,,,,,,,,,,,,,,,,13343.0,13614.0,14771.0,13482.0,15287.0,14071.0,14821.0,14226.0,13033.0,10974.0,12979.0,13450.0,14425.0,,,
Japan,3rd,,,,,,,,,,,,,,,,,,,,,,,,,,19236.0,19339.0,19272.0,18088.0,18690.0,19493.0,18948.0,18616.0,18463.0,18894.0,17532.0,17368.0,18022.0,,,
Japan,4th,,,,,,,,,,,,,,,,,,,,,,,,,,23554.0,23654.0,24737.0,22291.0,23247.0,23077.0,22830.0,23491.0,23219.0,21558.0,22197.0,22654.0,22655.0,,,
Japan,5th,,,,,,,,,,,,,,,,,,,,,,,,,,28118.0,27896.0,28464.0,26515.0,27201.0,26389.0,26838.0,27200.0,27291.0,27029.0,26466.0,26602.0,27950.0,,,
Japan,6th,,,,,,,,,,,,,,,,,,,,,,,,,,33400.0,32034.0,32470.0,30784.0,31742.0,31302.0,31333.0,31885.0,30996.0,31541.0,31053.0,31222.0,31924.0,,,
Japan,7th,,,,,,,,,,,,,,,,,,,,,,,,,,38974.0,36483.0,37692.0,35871.0,36341.0,36112.0,36745.0,37274.0,35723.0,37135.0,36221.0,36880.0,37824.0,,,
Japan,8th,,,,,,,,,,,,,,,,,,,,,,,,,,45145.0,43469.0,44179.0,42244.0,42804.0,42122.0,40590.0,42658.0,42518.0,43554.0,41897.0,42193.0,44550.0,,,
Japan,9th,,,,,,,,,,,,,,,,,,,,,,,,,,54396.0,52734.0,53782.0,50855.0,51503.0,50188.0,50366.0,50805.0,51996.0,52825.0,51682.0,51684.0,52447.0,,,
Japan,10th,,,,,,,,,,,,,,,,,,,,,,,,,,79704.0,74247.0,73316.0,75730.0,73960.0,69818.0,71880.0,71622.0,71475.0,73313.0,73228.0,74779.0,77935.0,,,
South Korea,1st,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Korea,2nd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Korea,3rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Korea,4th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Korea,5th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Korea,6th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Korea,7th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Korea,8th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Korea,9th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Korea,10th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,1st,,,,,,,,,,,,,,,,,,,,,,,,,,,1850.0,836.32,1161.0,1006.0,1041.0,746.44,473.22,660.95,404.13,150.95,30.25,46.48,0.0,,
Lithuania,2nd,,,,,,,,,,,,,,,,,,,,,,,,,,,3953.0,1714.0,1095.0,1340.0,3040.0,2026.0,3323.0,826.69,1144.0,4129.0,4024.0,2470.0,2349.0,,
Lithuania,3rd,,,,,,,,,,,,,,,,,,,,,,,,,,,4334.0,3259.0,3782.0,4223.0,4110.0,4318.0,3448.0,6313.0,5732.0,6184.0,8508.0,8863.0,8635.0,,
Lithuania,4th,,,,,,,,,,,,,,,,,,,,,,,,,,,5656.0,5495.0,6190.0,6337.0,7083.0,7377.0,8066.0,9164.0,10859.0,10380.0,14496.0,16167.0,14812.0,,
Lithuania,5th,,,,,,,,,,,,,,,,,,,,,,,,,,,8140.0,6244.0,8111.0,7987.0,8899.0,10015.0,12189.0,12348.0,13908.0,13607.0,18815.0,20157.0,20487.0,,
Lithuania,6th,,,,,,,,,,,,,,,,,,,,,,,,,,,11216.0,9016.0,10641.0,11860.0,11684.0,13024.0,13450.0,15127.0,16505.0,18334.0,24242.0,25714.0,25477.0,,
Lithuania,7th,,,,,,,,,,,,,,,,,,,,,,,,,,,13488.0,12367.0,13365.0,13896.0,15193.0,16996.0,18890.0,19874.0,20550.0,21643.0,28948.0,32371.0,33335.0,,
Lithuania,8th,,,,,,,,,,,,,,,,,,,,,,,,,,,16579.0,14730.0,17372.0,17709.0,19539.0,21836.0,23477.0,24403.0,25655.0,27902.0,36212.0,39678.0,40779.0,,
Lithuania,9th,,,,,,,,,,,,,,,,,,,,,,,,,,,23524.0,20854.0,21935.0,23431.0,25337.0,26826.0,29304.0,29692.0,32292.0,35471.0,46016.0,49910.0,52826.0,,
Lithuania,10th,,,,,,,,,,,,,,,,,,,,,,,,,,,34899.0,29720.0,31805.0,34764.0,37670.0,40302.0,46049.0,48793.0,51459.0,54749.0,71911.0,78636.0,80965.0,,
Luxembourg,1st,,,,,,,,,,,,,,,,,,,,13577.0,13737.0,13849.0,14492.0,14575.0,13913.0,13528.0,13277.0,13844.0,12211.0,10547.0,12511.0,14645.0,11360.0,12653.0,7982.0,10949.0,10841.0,,13868.0,17177.0,12599.0
Luxembourg,2nd,,,,,,,,,,,,,,,,,,,,21933.0,19929.0,22315.0,24105.0,22215.0,22007.0,20008.0,21020.0,18969.0,19407.0,19050.0,19141.0,21802.0,21546.0,24048.0,22998.0,26012.0,25461.0,,30158.0,24890.0,28329.0
Luxembourg,3rd,,,,,,,,,,,,,,,,,,,,26454.0,27864.0,27692.0,26459.0,28945.0,27341.0,29110.0,26847.0,28562.0,25921.0,24088.0,27682.0,28433.0,30264.0,29709.0,30303.0,33289.0,31605.0,,38341.0,35835.0,33990.0
Luxembourg,4th,,,,,,,,,,,,,,,,,,,,33003.0,33663.0,32662.0,33070.0,34352.0,34057.0,32684.0,32888.0,31433.0,30459.0,31924.0,32809.0,34091.0,34626.0,36041.0,35174.0,40158.0,37572.0,,45240.0,43801.0,44426.0
Luxembourg,5th,,,,,,,,,,,,,,,,,,,,36576.0,38115.0,37674.0,41792.0,37933.0,41667.0,38763.0,39689.0,39291.0,35969.0,37709.0,37552.0,39707.0,42445.0,42560.0,39278.0,46454.0,43151.0,,54000.0,45139.0,53424.0
Luxembourg,6th,,,,,,,,,,,,,,,,,,,,42705.0,45434.0,47840.0,46538.0,47279.0,46661.0,46550.0,46063.0,47880.0,46586.0,43493.0,46226.0,46619.0,49043.0,49527.0,50090.0,53495.0,55275.0,,58909.0,60922.0,60894.0
Luxembourg,7th,,,,,,,,,,,,,,,,,,,,50992.0,53260.0,55545.0,54697.0,56442.0,59608.0,58026.0,57362.0,57017.0,55534.0,53807.0,55392.0,56754.0,56896.0,58907.0,57713.0,64643.0,62122.0,,79129.0,75450.0,75695.0
Luxembourg,8th,,,,,,,,,,,,,,,,,,,,63323.0,64172.0,65813.0,64694.0,67171.0,65959.0,65383.0,70393.0,67701.0,67643.0,65887.0,64062.0,67768.0,67841.0,69075.0,68785.0,75129.0,74094.0,,85541.0,88623.0,95407.0
Luxembourg,9th,,,,,,,,,,,,,,,,,,,,77158.0,80979.0,81104.0,81323.0,82208.0,83464.0,81467.0,86606.0,83322.0,81805.0,80717.0,82865.0,82658.0,81097.0,86640.0,81265.0,88053.0,90721.0,,107539.0,106690.0,111864.0
Luxembourg,10th,,,,,,,,,,,,,,,,,,,,110489.0,111898.0,112070.0,122813.0,122547.0,128619.0,124514.0,121467.0,112098.0,111578.0,118868.0,115516.0,118180.0,106023.0,115191.0,108922.0,125332.0,121511.0,,139511.0,146769.0,152626.0
Mexico,1st,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,2nd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,3rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,4th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,5th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,6th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,7th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,8th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,9th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,10th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,1st,0.0,,,,615.49,,,263.62,,,983.95,,,,,,3102.0,,,,,4520.0,3175.0,3212.0,4224.0,6281.0,5568.0,5234.0,4758.0,5153.0,4668.0,4519.0,3749.0,3674.0,3737.0,3669.0,3927.0,2904.0,3248.0,,
Netherlands,2nd,536.41,,,,574.53,,,3328.0,,,2055.0,,,,,,15352.0,,,,,9420.0,5665.0,4279.0,12992.0,13334.0,14582.0,15596.0,13053.0,14150.0,12810.0,12997.0,7298.0,8027.0,7526.0,8832.0,9389.0,8568.0,8521.0,,
Netherlands,3rd,15446.0,,,,16369.0,,,19662.0,,,18308.0,,,,,,22840.0,,,,,21914.0,18614.0,19911.0,23763.0,25281.0,25623.0,22628.0,23436.0,22756.0,19665.0,17671.0,18351.0,16737.0,19017.0,19903.0,19130.0,18332.0,20295.0,,
Netherlands,4th,18402.0,,,,18491.0,,,23669.0,,,23878.0,,,,,,26424.0,,,,,27974.0,27504.0,27870.0,31616.0,32674.0,31777.0,31884.0,32580.0,31068.0,28116.0,25840.0,26550.0,27638.0,28031.0,28194.0,29609.0,31654.0,32664.0,,
Netherlands,5th,21087.0,,,,21609.0,,,27284.0,,,27386.0,,,,,,31198.0,,,,,32243.0,32931.0,33767.0,37885.0,38884.0,38932.0,37568.0,38505.0,37644.0,33919.0,32927.0,34077.0,33923.0,35412.0,35671.0,36527.0,38838.0,39693.0,,
Netherlands,6th,23091.0,,,,23862.0,,,31601.0,,,32263.0,,,,,,35651.0,,,,,38037.0,38337.0,39501.0,43718.0,44475.0,43737.0,43635.0,43737.0,43855.0,40283.0,39940.0,39586.0,40635.0,40829.0,41632.0,43439.0,46349.0,47843.0,,
Netherlands,7th,28081.0,,,,28701.0,,,36399.0,,,37819.0,,,,,,40004.0,,,,,42466.0,44605.0,45362.0,50419.0,51112.0,50888.0,50786.0,50697.0,50353.0,46083.0,46211.0,46373.0,46875.0,47676.0,48624.0,50049.0,53430.0,54560.0,,
Netherlands,8th,32620.0,,,,36719.0,,,43322.0,,,44402.0,,,,,,46427.0,,,,,49759.0,52422.0,53832.0,58312.0,59508.0,59544.0,58999.0,58401.0,58306.0,53434.0,53847.0,53806.0,55544.0,56618.0,57062.0,58263.0,62175.0,63218.0,,
Netherlands,9th,41905.0,,,,42301.0,,,50839.0,,,51927.0,,,,,,54412.0,,,,,59708.0,62496.0,64124.0,70287.0,72219.0,70317.0,71400.0,69995.0,69765.0,64540.0,65812.0,66182.0,68459.0,68627.0,69971.0,70966.0,75117.0,77126.0,,
Netherlands,10th,58107.0,,,,58702.0,,,65526.0,,,68608.0,,,,,,71023.0,,,,,81283.0,85871.0,91290.0,99629.0,102651.0,98343.0,98347.0,95630.0,97429.0,93835.0,95919.0,96584.0,98901.0,100714.0,100217.0,104155.0,106487.0,113267.0,,
Norway,1st,,,,1656.0,,,,,1868.0,,,,1740.0,,,,,2213.0,,,,2568.0,,,,,,,,,,,,,,,,,,,
Norway,2nd,,,,10720.0,,,,,7241.0,,,,4841.0,,,,,6111.0,,,,5763.0,,,,,,,,,,,,,,,,,,,
Norway,3rd,,,,19118.0,,,,,17345.0,,,,14385.0,,,,,18596.0,,,,17217.0,,,,,,,,,,,,,,,,,,,
Norway,4th,,,,23033.0,,,,,22018.0,,,,20941.0,,,,,24868.0,,,,23867.0,,,,,,,,,,,,,,,,,,,
Norway,5th,,,,25739.0,,,,,25496.0,,,,25815.0,,,,,30336.0,,,,30477.0,,,,,,,,,,,,,,,,,,,
Norway,6th,,,,29523.0,,,,,28972.0,,,,29725.0,,,,,34686.0,,,,35088.0,,,,,,,,,,,,,,,,,,,
Norway,7th,,,,32702.0,,,,,32313.0,,,,33160.0,,,,,38845.0,,,,40561.0,,,,,,,,,,,,,,,,,,,
Norway,8th,,,,37844.0,,,,,37850.0,,,,37496.0,,,,,44846.0,,,,47063.0,,,,,,,,,,,,,,,,,,,
Norway,9th,,,,43829.0,,,,,43934.0,,,,44573.0,,,,,52857.0,,,,56222.0,,,,,,,,,,,,,,,,,,,
Norway,10th,,,,55852.0,,,,,57260.0,,,,58073.0,,,,,72810.0,,,,78630.0,,,,,,,,,,,,,,,,,,,
Poland,1st,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,2nd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,3rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,4th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,5th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,6th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,7th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,8th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,9th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,10th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,1st,,,,,,,,,,,,,,,,,,,,,,548.08,,,1109.0,,,2758.0,,,909.53,1287.0,2609.0,1790.0,2213.0,2512.0,,,,,
Slovakia,2nd,,,,,,,,,,,,,,,,,,,,,,3968.0,,,4676.0,,,5653.0,,,5789.0,6201.0,7208.0,6012.0,6483.0,7210.0,,,,,
Slovakia,3rd,,,,,,,,,,,,,,,,,,,,,,4599.0,,,6033.0,,,6510.0,,,7380.0,9364.0,9327.0,9413.0,9615.0,9559.0,,,,,
Slovakia,4th,,,,,,,,,,,,,,,,,,,,,,6440.0,,,9927.0,,,8978.0,,,10271.0,11987.0,11411.0,11953.0,12917.0,13212.0,,,,,
Slovakia,5th,,,,,,,,,,,,,,,,,,,,,,9026.0,,,12296.0,,,12007.0,,,12483.0,12906.0,13536.0,14037.0,15635.0,14677.0,,,,,
Slovakia,6th,,,,,,,,,,,,,,,,,,,,,,10565.0,,,14149.0,,,13771.0,,,14078.0,15581.0,15991.0,16558.0,16420.0,17631.0,,,,,
Slovakia,7th,,,,,,,,,,,,,,,,,,,,,,12109.0,,,16037.0,,,15661.0,,,16817.0,18090.0,18109.0,17466.0,19391.0,20229.0,,,,,
Slovakia,8th,,,,,,,,,,,,,,,,,,,,,,14447.0,,,18353.0,,,18668.0,,,18724.0,19661.0,19710.0,21069.0,20135.0,24198.0,,,,,
Slovakia,9th,,,,,,,,,,,,,,,,,,,,,,16961.0,,,21784.0,,,22173.0,,,22489.0,22173.0,23238.0,23781.0,25640.0,27227.0,,,,,
Slovakia,10th,,,,,,,,,,,,,,,,,,,,,,23558.0,,,29534.0,,,30310.0,,,31296.0,30147.0,30001.0,31912.0,31352.0,33898.0,,,,,
Slovenia,1st,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,2nd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,3rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,4th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,5th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,6th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,7th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,8th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,9th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,10th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1st,,,,,,,,,,,,,,,,,,,,,,2548.0,2240.0,2661.0,3951.0,4212.0,3276.0,2127.0,2287.0,2089.0,2066.0,2270.0,2935.0,2378.0,3563.0,3205.0,4211.0,2822.0,3783.0,3796.0,
Spain,2nd,,,,,,,,,,,,,,,,,,,,,,6855.0,7438.0,10372.0,11749.0,10799.0,8098.0,6797.0,7309.0,6572.0,6587.0,6820.0,7167.0,6482.0,7482.0,7945.0,7759.0,7515.0,8878.0,11232.0,
Spain,3rd,,,,,,,,,,,,,,,,,,,,,,12593.0,12109.0,13950.0,15941.0,15483.0,13187.0,11745.0,12389.0,10763.0,9298.0,9534.0,8676.0,11583.0,13042.0,13342.0,14693.0,12210.0,14437.0,16302.0,
Spain,4th,,,,,,,,,,,,,,,,,,,,,,15890.0,16560.0,17202.0,19619.0,18542.0,17686.0,14912.0,15325.0,14692.0,13184.0,14073.0,14467.0,15971.0,15633.0,16377.0,19468.0,15687.0,18867.0,20150.0,
Spain,5th,,,,,,,,,,,,,,,,,,,,,,19197.0,20571.0,21040.0,24725.0,23692.0,21695.0,21480.0,19199.0,18213.0,17710.0,17190.0,19016.0,19860.0,21209.0,21211.0,22759.0,20623.0,23504.0,25006.0,
Spain,6th,,,,,,,,,,,,,,,,,,,,,,23716.0,24341.0,25199.0,29241.0,29211.0,26423.0,25044.0,24143.0,22873.0,22215.0,22029.0,23694.0,25053.0,26062.0,26964.0,27658.0,25594.0,28476.0,29568.0,
Spain,7th,,,,,,,,,,,,,,,,,,,,,,28129.0,28702.0,30142.0,34553.0,34327.0,33513.0,31461.0,30138.0,27318.0,27568.0,28537.0,29083.0,30038.0,30403.0,30991.0,32920.0,31047.0,33508.0,35439.0,
Spain,8th,,,,,,,,,,,,,,,,,,,,,,33299.0,34140.0,35150.0,42543.0,41829.0,40686.0,38358.0,37928.0,33946.0,34230.0,35021.0,35796.0,38233.0,38934.0,38626.0,41479.0,40010.0,41103.0,41104.0,
