countries,decomposition,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Germany,1st,13737.0,10551.0,10818.0,11402.0,11475.0,11924.0,12882.0,12719.0,11267.0,11787.0,12218.0,11183.0,11165.0,11759.0,11710.0,11995.0,12039.0,12125.0,11989.0,11722.0,11801.0,11830.0,11173.0,11349.0,11615.0,11335.0,11544.0,11494.0,11772.0,11472.0,11501.0,11107.0,11636.0,11462.0,11556.0,11917.0,11811.0,11931.0,11218.0,9999.0,
Germany,2nd,18388.0,14881.0,15020.0,16036.0,16295.0,16843.0,17071.0,17775.0,15844.0,16342.0,16770.0,16198.0,16676.0,16997.0,16795.0,17310.0,17347.0,17462.0,17092.0,17079.0,17025.0,16799.0,16173.0,16363.0,16524.0,16432.0,16325.0,16383.0,16573.0,16304.0,16169.0,16271.0,16586.0,16966.0,17031.0,17490.0,17484.0,18275.0,17971.0,17310.0,
Germany,3rd,21457.0,17801.0,17714.0,18918.0,19174.0,20084.0,20175.0,20969.0,18915.0,19344.0,19708.0,19105.0,19558.0,20073.0,19660.0,20219.0,20464.0,20856.0,20411.0,20637.0,20362.0,20327.0,19579.0,19910.0,19879.0,19854.0,19687.0,19738.0,20039.0,19740.0,19525.0,19823.0,20358.0,20959.0,21113.0,21571.0,21845.0,23006.0,22426.0,22335.0,
Germany,4th,24317.0,20263.0,20230.0,21388.0,21799.0,22651.0,22907.0,23935.0,21879.0,22223.0,22416.0,21895.0,22293.0,22499.0,22107.0,22765.0,23117.0,23524.0,23318.0,23474.0,23190.0,23335.0,22530.0,22926.0,22869.0,22756.0,22858.0,22908.0,23019.0,22641.0,22741.0,22993.0,23767.0,24158.0,24648.0,25053.0,25774.0,26812.0,26359.0,26081.0,
Germany,5th,27154.0,22849.0,22721.0,23943.0,24627.0,25359.0,25731.0,26708.0,24540.0,25030.0,24944.0,24469.0,24637.0,24868.0,24531.0,25118.0,25709.0,26248.0,25671.0,26338.0,26050.0,26059.0,25471.0,25723.0,25757.0,25592.0,25942.0,26205.0,25967.0,25709.0,25706.0,26071.0,26953.0,27497.0,27822.0,28769.0,29379.0,30658.0,30376.0,29942.0,
Germany,6th,30427.0,25410.0,25473.0,26636.0,27304.0,28128.0,28605.0,29841.0,27458.0,27957.0,27820.0,27405.0,27372.0,27547.0,26932.0,27889.0,28515.0,29055.0,28367.0,29212.0,29105.0,28868.0,28407.0,28673.0,28971.0,28941.0,29354.0,29677.0,29388.0,29112.0,29294.0,29376.0,30429.0,30928.0,31240.0,32431.0,33075.0,34469.0,34496.0,33972.0,
Germany,7th,34187.0,28372.0,28493.0,29732.0,30402.0,31320.0,31914.0,33566.0,31088.0,31331.0,31368.0,30645.0,30585.0,30969.0,30170.0,31268.0,31887.0,32526.0,31695.0,32589.0,32312.0,32379.0,31830.0,32448.0,32565.0,32626.0,33065.0,33529.0,33064.0,33122.0,33367.0,33509.0,34305.0,35018.0,35293.0,36441.0,37216.0,38719.0,38740.0,38074.0,
Germany,8th,38940.0,31815.0,31919.0,33484.0,34233.0,35520.0,36045.0,37880.0,35558.0,35475.0,35860.0,34537.0,34782.0,35029.0,34352.0,35638.0,36156.0,36791.0,35965.0,37043.0,36675.0,36857.0,36586.0,37190.0,37143.0,37196.0,37630.0,38070.0,37972.0,37879.0,38103.0,38554.0,39074.0,40236.0,40170.0,41589.0,42197.0,44596.0,44146.0,43243.0,
Germany,9th,45785.0,36809.0,37064.0,38667.0,39760.0,41181.0,41314.0,44293.0,42790.0,42496.0,41585.0,40810.0,40499.0,41171.0,40521.0,41830.0,42815.0,43030.0,42597.0,43485.0,42757.0,43303.0,43366.0,44228.0,44004.0,43717.0,44315.0,45320.0,45135.0,45024.0,45386.0,46072.0,46642.0,47596.0,47845.0,48842.0,49769.0,52291.0,52179.0,50845.0,
Germany,10th,62141.0,48640.0,47601.0,50182.0,51693.0,53335.0,54275.0,58094.0,54585.0,55284.0,55326.0,54574.0,53983.0,54154.0,53539.0,55079.0,57315.0,57836.0,59789.0,60694.0,59116.0,59729.0,61529.0,62161.0,61792.0,62376.0,61095.0,62233.0,62641.0,62441.0,63237.0,62889.0,63262.0,66347.0,64930.0,68043.0,68969.0,73604.0,73203.0,71093.0,
Greece,1st,,,,,,,,,,,,,3951.0,,,,,5457.0,,6036.0,7261.0,7450.0,7259.0,7441.0,7959.0,7676.0,8022.0,6801.0,4951.0,4144.0,3615.0,3654.0,3572.0,4130.0,4520.0,5424.0,5740.0,5172.0,6383.0,,
Greece,2nd,,,,,,,,,,,,,7416.0,,,,,8791.0,,10001.0,10705.0,11175.0,10875.0,11198.0,11754.0,11384.0,11688.0,10505.0,8251.0,7316.0,6460.0,6802.0,6756.0,6991.0,7502.0,8249.0,8820.0,8507.0,9435.0,,
Greece,3rd,,,,,,,,,,,,,9875.0,,,,,11027.0,,12650.0,13346.0,13979.0,13554.0,13672.0,14519.0,14786.0,14861.0,13044.0,10352.0,9283.0,8622.0,8936.0,9051.0,9252.0,9564.0,10414.0,10863.0,10669.0,11554.0,,
Greece,4th,,,,,,,,,,,,,11777.0,,,,,13376.0,,15087.0,15971.0,16729.0,16260.0,16286.0,17281.0,17366.0,17677.0,15541.0,12490.0,11121.0,10283.0,10717.0,10694.0,11083.0,11367.0,12114.0,12676.0,12630.0,13723.0,,
Greece,5th,,,,,,,,,,,,,13965.0,,,,,15910.0,,17857.0,18488.0,19190.0,19078.0,19110.0,20256.0,20136.0,20859.0,18268.0,14852.0,13226.0,12152.0,12559.0,12560.0,12954.0,13224.0,13901.0,14561.0,14615.0,15805.0,,
Greece,6th,,,,,,,,,,,,,16224.0,,,,,18767.0,,20795.0,21415.0,22283.0,22385.0,22166.0,23100.0,23161.0,23875.0,21324.0,17344.0,15239.0,14029.0,14483.0,14610.0,14875.0,15150.0,15914.0,16725.0,16692.0,18063.0,,
Greece,7th,,,,,,,,,,,,,19129.0,,,,,21932.0,,23999.0,25068.0,26189.0,25819.0,25477.0,26501.0,26882.0,27572.0,24385.0,19719.0,17435.0,16192.0,16647.0,16934.0,17307.0,17491.0,18217.0,19220.0,19144.0,20490.0,,
Greece,8th,,,,,,,,,,,,,22484.0,,,,,25897.0,,28254.0,29629.0,31087.0,30703.0,30141.0,30842.0,31409.0,31523.0,28103.0,22779.0,20249.0,19165.0,19443.0,19998.0,20150.0,20156.0,20841.0,22138.0,21920.0,23481.0,,
Greece,9th,,,,,,,,,,,,,27484.0,,,,,31190.0,,34751.0,35776.0,37627.0,37127.0,36815.0,37602.0,37617.0,37745.0,34146.0,26987.0,24078.0,23628.0,23894.0,24167.0,24131.0,24134.0,24581.0,26181.0,26421.0,28128.0,,
Greece,10th,,,,,,,,,,,,,40441.0,,,,,45682.0,,50607.0,49178.0,53965.0,54872.0,50585.0,51676.0,52380.0,55090.0,46893.0,36583.0,33219.0,32278.0,32553.0,33590.0,32969.0,32540.0,32669.0,34930.0,35930.0,39082.0,,
Hungary,1st,,,,,,,,,4250.0,,,3242.0,,,,,3810.0,,,,,,4799.0,,5005.0,,4485.0,,,3880.0,,,5841.0,,,,,,,,
Hungary,2nd,,,,,,,,,6306.0,,,5046.0,,,,,5005.0,,,,,,6733.0,,6766.0,,6319.0,,,5886.0,,,7905.0,,,,,,,,
Hungary,3rd,,,,,,,,,7690.0,,,6120.0,,,,,5864.0,,,,,,7834.0,,7991.0,,7682.0,,,7023.0,,,9469.0,,,,,,,,
Hungary,4th,,,,,,,,,8872.0,,,7117.0,,,,,6645.0,,,,,,8901.0,,9066.0,,8859.0,,,8279.0,,,10690.0,,,,,,,,
Hungary,5th,,,,,,,,,10119.0,,,8064.0,,,,,7584.0,,,,,,9959.0,,10158.0,,9763.0,,,9632.0,,,11945.0,,,,,,,,
Hungary,6th,,,,,,,,,11495.0,,,9162.0,,,,,8647.0,,,,,,11239.0,,11379.0,,10703.0,,,10930.0,,,13543.0,,,,,,,,
Hungary,7th,,,,,,,,,12883.0,,,10539.0,,,,,9727.0,,,,,,12665.0,,12810.0,,12013.0,,,12142.0,,,15551.0,,,,,,,,
Hungary,8th,,,,,,,,,14762.0,,,12477.0,,,,,11122.0,,,,,,14432.0,,14334.0,,13855.0,,,14087.0,,,17466.0,,,,,,,,
Hungary,9th,,,,,,,,,17336.0,,,15661.0,,,,,13655.0,,,,,,17330.0,,16562.0,,16652.0,,,16504.0,,,20164.0,,,,,,,,
Hungary,10th,,,,,,,,,24382.0,,,23531.0,,,,,19494.0,,,,,,25453.0,,23905.0,,22564.0,,,22499.0,,,27641.0,,,,,,,,
Iceland,1st,,,,,,,,,,,,,,,,,,,,,13992.0,14699.0,14926.0,15835.0,16633.0,16618.0,14758.0,14364.0,13613.0,14274.0,15480.0,15148.0,16443.0,16930.0,19061.0,,,,,,
Iceland,2nd,,,,,,,,,,,,,,,,,,,,,17973.0,19559.0,20269.0,21508.0,22603.0,22567.0,20019.0,18934.0,18207.0,19043.0,19746.0,19938.0,21543.0,22287.0,24726.0,,,,,,
Iceland,3rd,,,,,,,,,,,,,,,,,,,,,21687.0,22810.0,24096.0,25400.0,27004.0,26352.0,23567.0,21980.0,21308.0,21939.0,22749.0,23731.0,25279.0,26550.0,28919.0,,,,,,
Iceland,4th,,,,,,,,,,,,,,,,,,,,,24544.0,25834.0,27060.0,29005.0,31045.0,29854.0,26780.0,24983.0,23697.0,25267.0,25954.0,26999.0,28843.0,30428.0,32717.0,,,,,,
Iceland,5th,,,,,,,,,,,,,,,,,,,,,27301.0,28482.0,30303.0,32954.0,34691.0,33801.0,30065.0,28315.0,26447.0,28096.0,29035.0,30133.0,32416.0,34145.0,36757.0,,,,,,
Iceland,6th,,,,,,,,,,,,,,,,,,,,,30561.0,31281.0,33397.0,36868.0,38643.0,37885.0,33680.0,31423.0,29676.0,31245.0,32275.0,33581.0,36049.0,37755.0,40563.0,,,,,,
Iceland,7th,,,,,,,,,,,,,,,,,,,,,33583.0,34656.0,37001.0,41089.0,43329.0,42361.0,37136.0,34571.0,33121.0,34784.0,35916.0,36931.0,39809.0,41740.0,44401.0,,,,,,
Iceland,8th,,,,,,,,,,,,,,,,,,,,,37308.0,38944.0,42342.0,46576.0,49128.0,48981.0,42329.0,38885.0,37281.0,38780.0,40136.0,41899.0,44917.0,46591.0,50041.0,,,,,,
Iceland,9th,,,,,,,,,,,,,,,,,,,,,43286.0,44801.0,49834.0,56609.0,58804.0,59195.0,50125.0,44355.0,42951.0,45173.0,46858.0,49170.0,52660.0,54263.0,57274.0,,,,,,
Iceland,10th,,,,,,,,,,,,,,,,,,,,,57438.0,60565.0,70318.0,79618.0,84023.0,89662.0,71227.0,61130.0,56580.0,61705.0,62301.0,66970.0,69943.0,75442.0,76508.0,,,,,,
Ireland,1st,,,,,4840.0,,,,,,,6673.0,6673.0,7072.0,,,,8266.0,,8678.0,9426.0,9896.0,10769.0,11345.0,11866.0,11107.0,10459.0,9887.0,9023.0,9626.0,9753.0,10538.0,10894.0,11262.0,12314.0,13319.0,13544.0,14787.0,13748.0,,
Ireland,2nd,,,,,6182.0,,,,,,,8192.0,8324.0,8959.0,,,,10667.0,,12263.0,12809.0,13067.0,14246.0,15467.0,15586.0,14543.0,14213.0,13986.0,13094.0,13187.0,13333.0,14112.0,14476.0,15083.0,16558.0,17620.0,18039.0,19377.0,18796.0,,
Ireland,3rd,,,,,7691.0,,,,,,,9984.0,10305.0,10781.0,,,,14303.0,,16160.0,15777.0,16209.0,17320.0,18760.0,18879.0,17710.0,16848.0,16683.0,15949.0,15549.0,16174.0,16762.0,17544.0,18096.0,19849.0,20770.0,21496.0,23209.0,23044.0,,
Ireland,4th,,,,,9120.0,,,,,,,11901.0,12190.0,13260.0,,,,17762.0,,19768.0,19651.0,19752.0,20761.0,22356.0,22344.0,20233.0,19446.0,19260.0,18525.0,18362.0,18493.0,19777.0,20522.0,21345.0,23235.0,24415.0,25201.0,26835.0,26596.0,,
Ireland,5th,,,,,10825.0,,,,,,,13926.0,14804.0,15526.0,,,,20759.0,,22805.0,23382.0,23647.0,24261.0,26272.0,25942.0,23629.0,22564.0,21961.0,21396.0,21126.0,21637.0,22981.0,24169.0,24505.0,26908.0,27265.0,28494.0,30312.0,30315.0,,
Ireland,6th,,,,,12549.0,,,,,,,16669.0,17021.0,18297.0,,,,23907.0,,26335.0,26812.0,27372.0,28283.0,30278.0,29813.0,27136.0,26061.0,25644.0,24507.0,24496.0,24925.0,26427.0,27526.0,28144.0,30283.0,30762.0,32339.0,34306.0,34900.0,,
Ireland,7th,,,,,14591.0,,,,,,,19767.0,20164.0,21231.0,,,,27315.0,,30021.0,30488.0,31495.0,32084.0,35194.0,33877.0,30704.0,29704.0,29433.0,28200.0,28114.0,28900.0,30290.0,31690.0,32602.0,35149.0,35418.0,37168.0,38902.0,39383.0,,
Ireland,8th,,,,,17398.0,,,,,,,23131.0,23519.0,25205.0,,,,31198.0,,34822.0,35321.0,36173.0,37742.0,40881.0,39157.0,36667.0,34476.0,33996.0,32868.0,32820.0,33519.0,34794.0,36131.0,37602.0,39368.0,40952.0,42441.0,44809.0,44725.0,,
Ireland,9th,,,,,21108.0,,,,,,,28327.0,29141.0,30480.0,,,,36811.0,,40784.0,42064.0,43259.0,45424.0,49141.0,46347.0,43402.0,42553.0,40639.0,39612.0,39876.0,39877.0,41720.0,41653.0,45635.0,46890.0,48720.0,49428.0,52087.0,52102.0,,
Ireland,10th,,,,,29059.0,,,,,,,38846.0,41716.0,42406.0,,,,49248.0,,55592.0,56914.0,58457.0,61408.0,68041.0,63036.0,57082.0,57173.0,55650.0,53446.0,54912.0,56103.0,58256.0,58375.0,63327.0,64684.0,65619.0,66547.0,71147.0,71572.0,,
Israel,1st,,,,4833.0,,,,,,5676.0,,,,,5059.0,,,,5766.0,4534.0,4494.0,4309.0,4472.0,4840.0,4941.0,5021.0,4740.0,5023.0,5375.0,5246.0,5647.0,5502.0,5736.0,6193.0,6295.0,6850.0,6361.0,6884.0,6405.0,,
Israel,2nd,,,,6514.0,,,,,,7975.0,,,,,7460.0,,,,7849.0,6827.0,6818.0,6739.0,6860.0,7129.0,7618.0,7734.0,7282.0,7732.0,7929.0,8312.0,8958.0,8927.0,9123.0,9910.0,10288.0,10869.0,10356.0,10346.0,10389.0,,
Israel,3rd,,,,8031.0,,,,,,9764.0,,,,,9239.0,,,,9955.0,8787.0,8657.0,8804.0,8980.0,9273.0,9809.0,10207.0,9694.0,9936.0,10121.0,10936.0,11988.0,12112.0,12648.0,13153.0,14146.0,14704.0,13908.0,13837.0,13974.0,,
Israel,4th,,,,9590.0,,,,,,11441.0,,,,,11067.0,,,,12246.0,10858.0,10791.0,11251.0,11599.0,11780.0,12534.0,12752.0,12400.0,12865.0,12991.0,14017.0,15210.0,15286.0,16224.0,16459.0,17914.0,18330.0,17775.0,17500.0,17497.0,,
Israel,5th,,,,11181.0,,,,,,13258.0,,,,,13125.0,,,,14619.0,13238.0,13284.0,13851.0,14224.0,14683.0,15580.0,15589.0,15466.0,16056.0,16111.0,17024.0,18429.0,18743.0,19556.0,19925.0,21241.0,22040.0,21261.0,21148.0,21123.0,,
Israel,6th,,,,12899.0,,,,,,15324.0,,,,,15628.0,,,,17344.0,15850.0,16224.0,16731.0,17070.0,17955.0,18668.0,18980.0,18836.0,19568.0,19610.0,20478.0,21751.0,22456.0,23135.0,23638.0,25054.0,25865.0,25180.0,24659.0,25208.0,,
Israel,7th,,,,15065.0,,,,,,17893.0,,,,,18326.0,,,,20849.0,18613.0,19454.0,20039.0,20498.0,21205.0,22455.0,22743.0,22693.0,23265.0,23591.0,24453.0,25722.0,26503.0,27137.0,27893.0,29704.0,30321.0,29181.0,28926.0,29374.0,,
Israel,8th,,,,17706.0,,,,,,20981.0,,,,,21486.0,,,,24313.0,22297.0,23186.0,24136.0,24634.0,25347.0,26771.0,27255.0,27816.0,27862.0,28477.0,29407.0,30663.0,31546.0,32422.0,33251.0,34967.0,35289.0,34502.0,34760.0,34717.0,,
Israel,9th,,,,21706.0,,,,,,25310.0,,,,,26510.0,,,,30182.0,27642.0,28637.0,30172.0,30854.0,31794.0,33041.0,33879.0,34314.0,34677.0,35485.0,36742.0,38055.0,38904.0,39669.0,40419.0,42744.0,42845.0,41888.0,42110.0,42051.0,,
Israel,10th,,,,29451.0,,,,,,34671.0,,,,,36970.0,,,,42126.0,38749.0,40519.0,42764.0,45391.0,46606.0,47801.0,50272.0,50198.0,49783.0,49451.0,52321.0,53751.0,55881.0,54528.0,56656.0,58100.0,59433.0,57638.0,57452.0,58028.0,,
Italy,1st,6913.0,6841.0,,6505.0,6872.0,,8357.0,,8458.0,,5547.0,,5528.0,,,5249.0,,6198.0,,6707.0,,7131.0,,7827.0,,7667.0,,6716.0,,5441.0,,4663.0,,4603.0,,,,6113.0,,,
Italy,2nd,10063.0,9983.0,,9658.0,10074.0,,11700.0,,11611.0,,9941.0,,9729.0,,,10010.0,,10846.0,,10792.0,,11219.0,,11720.0,,11505.0,,11312.0,,9900.0,,9765.0,,9777.0,,,,10135.0,,,
Italy,3rd,11982.0,12091.0,,11502.0,12434.0,,13963.0,,13983.0,,12353.0,,12295.0,,,13052.0,,13426.0,,13382.0,,13708.0,,14388.0,,14089.0,,13993.0,,12266.0,,12218.0,,12742.0,,,,12835.0,,,
Italy,4th,13772.0,13961.0,,13263.0,14765.0,,16498.0,,16582.0,,14948.0,,14610.0,,,15530.0,,16059.0,,16197.0,,16093.0,,17379.0,,16701.0,,16498.0,,14703.0,,14800.0,,15035.0,,,,15316.0,,,
Italy,5th,15663.0,16244.0,,15333.0,17455.0,,19176.0,,19409.0,,17678.0,,17554.0,,,18650.0,,18845.0,,18949.0,,19091.0,,20146.0,,19839.0,,19416.0,,17248.0,,17475.0,,17963.0,,,,18460.0,,,
Italy,6th,18341.0,18601.0,,17755.0,20008.0,,21631.0,,22092.0,,20919.0,,20386.0,,,21744.0,,21982.0,,21970.0,,22226.0,,23515.0,,22934.0,,22502.0,,20124.0,,20338.0,,21075.0,,,,21792.0,,,
Italy,7th,21125.0,21479.0,,20361.0,23437.0,,25061.0,,25334.0,,24543.0,,23861.0,,,24932.0,,25649.0,,25360.0,,25493.0,,26946.0,,26559.0,,25937.0,,23407.0,,23742.0,,24770.0,,,,24748.0,,,
Italy,8th,23988.0,24793.0,,23754.0,28110.0,,29525.0,,28971.0,,28852.0,,28086.0,,,29229.0,,29666.0,,29757.0,,29882.0,,31254.0,,30753.0,,30013.0,,27304.0,,27432.0,,28519.0,,,,28994.0,,,
Italy,9th,28617.0,29654.0,,28483.0,34520.0,,35299.0,,34427.0,,34902.0,,33662.0,,,35244.0,,35626.0,,35714.0,,36109.0,,37160.0,,36344.0,,36093.0,,32735.0,,32895.0,,33948.0,,,,34946.0,,,
Italy,10th,38333.0,40513.0,,37734.0,48608.0,,48024.0,,46028.0,,48841.0,,46627.0,,,51567.0,,51351.0,,50753.0,,50987.0,,52087.0,,51404.0,,49321.0,,47017.0,,44875.0,,49300.0,,,,48827.0,,,
Japan,1st,,,,,,,,,,,,,,,,,,,,,,,,,,7348.0,7805.0,9193.0,8264.0,9011.0,7464.0,9497.0,9379.0,8194.0,8918.0,7067.0,6941.0,7738.0,,,
Japan,2nd,,,,,,,,,,,,,,,,,,,,,,,,,,13692.0,14323.0,14872.0,13527.0,14220.0,14120.0,14816.0,14493.0,14026.0,14111.0,13224.0,13585.0,14224.0,,,
Japan,3rd,,,,,,,,,,,,,,,,,,,,,,,,,,17722.0,18127.0,18796.0,17303.0,17842.0,17889.0,17661.0,18278.0,17595.0,17510.0,17115.0,17081.0,17515.0,,,
Japan,4th,,,,,,,,,,,,,,,,,,,,,,,,,,21590.0,21345.0,22215.0,20459.0,21003.0,20710.0,20874.0,21021.0,20549.0,20339.0,20222.0,20436.0,20964.0,,,
Japan,5th,,,,,,,,,,,,,,,,,,,,,,,,,,25358.0,24903.0,25397.0,23737.0,24285.0,23905.0,23556.0,24226.0,23580.0,23558.0,23191.0,23245.0,24245.0,,,
Japan,6th,,,,,,,,,,,,,,,,,,,,,,,,,,29003.0,28565.0,28741.0,27053.0,27481.0,27109.0,26953.0,27509.0,26897.0,27146.0,26677.0,26636.0,27790.0,,,
Japan,7th,,,,,,,,,,,,,,,,,,,,,,,,,,33120.0,32025.0,32856.0,30869.0,31389.0,30918.0,30726.0,31343.0,30486.0,30931.0,30177.0,30489.0,31764.0,,,
Japan,8th,,,,,,,,,,,,,,,,,,,,,,,,,,38540.0,36869.0,37940.0,35879.0,36152.0,35562.0,34890.0,35151.0,35424.0,36147.0,34557.0,35364.0,36464.0,,,
Japan,9th,,,,,,,,,,,,,,,,,,,,,,,,,,45929.0,44629.0,45328.0,43366.0,42939.0,42529.0,42447.0,42094.0,42388.0,43377.0,41568.0,41790.0,42726.0,,,
Japan,10th,,,,,,,,,,,,,,,,,,,,,,,,,,64164.0,60857.0,60045.0,59734.0,59878.0,55885.0,57537.0,58084.0,57750.0,59296.0,56757.0,58070.0,60420.0,,,
South Korea,1st,,,,,,,,,,,,,,,,,,,,,,,,5735.0,,5723.0,,5636.0,,5900.0,,6083.0,,7152.0,7318.0,7960.0,8482.0,9498.0,9474.0,,
South Korea,2nd,,,,,,,,,,,,,,,,,,,,,,,,10611.0,,10456.0,,10783.0,,11510.0,,12039.0,,12413.0,12822.0,13542.0,14128.0,15138.0,15773.0,,
South Korea,3rd,,,,,,,,,,,,,,,,,,,,,,,,13838.0,,14124.0,,14424.0,,15211.0,,16111.0,,16911.0,17605.0,18108.0,19004.0,19830.0,20588.0,,
South Korea,4th,,,,,,,,,,,,,,,,,,,,,,,,16660.0,,16890.0,,17485.0,,18294.0,,19120.0,,20971.0,21662.0,22318.0,23235.0,24188.0,24854.0,,
South Korea,5th,,,,,,,,,,,,,,,,,,,,,,,,19316.0,,19588.0,,20079.0,,21317.0,,22072.0,,25022.0,25618.0,26404.0,27414.0,28391.0,29045.0,,
South Korea,6th,,,,,,,,,,,,,,,,,,,,,,,,22122.0,,22353.0,,22893.0,,24263.0,,24995.0,,29322.0,29887.0,30674.0,31639.0,32607.0,33715.0,,
South Korea,7th,,,,,,,,,,,,,,,,,,,,,,,,25166.0,,25703.0,,26099.0,,27707.0,,28573.0,,34168.0,35186.0,35895.0,36682.0,37480.0,39079.0,,
South Korea,8th,,,,,,,,,,,,,,,,,,,,,,,,29146.0,,29778.0,,29937.0,,31878.0,,32837.0,,40271.0,41762.0,42614.0,43140.0,44044.0,46112.0,,
South Korea,9th,,,,,,,,,,,,,,,,,,,,,,,,34607.0,,35908.0,,36263.0,,37707.0,,38953.0,,49491.0,51011.0,52110.0,52737.0,52909.0,56073.0,,
South Korea,10th,,,,,,,,,,,,,,,,,,,,,,,,46289.0,,48519.0,,48760.0,,50695.0,,52329.0,,68371.0,71688.0,72859.0,72237.0,73750.0,78160.0,,
Lithuania,1st,,,,,,,,,,,,,,,,,,,,,,,,,,,3021.0,3226.0,3946.0,3992.0,4089.0,3981.0,4319.0,4186.0,4371.0,5334.0,6296.0,6855.0,6738.0,,
Lithuania,2nd,,,,,,,,,,,,,,,,,,,,,,,,,,,5449.0,5413.0,5910.0,5753.0,6162.0,6118.0,6585.0,6957.0,7332.0,8391.0,9332.0,10526.0,10383.0,,
Lithuania,3rd,,,,,,,,,,,,,,,,,,,,,,,,,,,7147.0,6733.0,7310.0,7340.0,7611.0,7840.0,8497.0,8920.0,9665.0,10661.0,11882.0,13344.0,13094.0,,
Lithuania,4th,,,,,,,,,,,,,,,,,,,,,,,,,,,8478.0,7909.0,8606.0,8782.0,9224.0,9624.0,10454.0,10929.0,12000.0,12913.0,14473.0,15981.0,15755.0,,
Lithuania,5th,,,,,,,,,,,,,,,,,,,,,,,,,,,10126.0,9317.0,9946.0,10366.0,10692.0,11306.0,12646.0,13437.0,14321.0,15323.0,17150.0,19054.0,18679.0,,
Lithuania,6th,,,,,,,,,,,,,,,,,,,,,,,,,,,11730.0,10756.0,11817.0,12194.0,12470.0,13666.0,14756.0,15794.0,17049.0,18115.0,19827.0,21949.0,21539.0,,
Lithuania,7th,,,,,,,,,,,,,,,,,,,,,,,,,,,13542.0,12784.0,13754.0,14236.0,14939.0,16243.0,17848.0,18353.0,19834.0,21516.0,23134.0,25746.0,25999.0,,
Lithuania,8th,,,,,,,,,,,,,,,,,,,,,,,,,,,16451.0,15020.0,16620.0,16793.0,18111.0,19527.0,21117.0,22022.0,23922.0,25585.0,27308.0,30031.0,30840.0,,
Lithuania,9th,,,,,,,,,,,,,,,,,,,,,,,,,,,20757.0,18659.0,19832.0,21217.0,21901.0,23973.0,26017.0,27977.0,29723.0,32254.0,34587.0,37734.0,38667.0,,
Lithuania,10th,,,,,,,,,,,,,,,,,,,,,,,,,,,30309.0,25374.0,27377.0,31382.0,33602.0,36591.0,39668.0,42558.0,46404.0,47909.0,52397.0,57326.0,57901.0,,
Luxembourg,1st,,,13069.0,14019.0,15209.0,16361.0,16794.0,17868.0,17760.0,18506.0,19169.0,16316.0,17576.0,17082.0,17389.0,17325.0,18162.0,17553.0,18786.0,19343.0,19350.0,19241.0,18602.0,19614.0,19657.0,18794.0,19552.0,19767.0,19313.0,18291.0,17903.0,18663.0,17331.0,18425.0,15955.0,16699.0,17638.0,20538.0,19774.0,20888.0,22558.0
Luxembourg,2nd,,,17098.0,18173.0,19342.0,20130.0,21016.0,22406.0,22765.0,23778.0,24187.0,21911.0,22718.0,21977.0,22545.0,22695.0,23758.0,23766.0,24132.0,25808.0,25577.0,26699.0,26260.0,26064.0,26844.0,25378.0,26320.0,26299.0,25104.0,24522.0,24392.0,25307.0,24923.0,26718.0,25241.0,25300.0,24788.0,28365.0,27914.0,28607.0,30427.0
Luxembourg,3rd,,,19863.0,21251.0,22601.0,23282.0,24695.0,26071.0,26622.0,27490.0,27916.0,25911.0,26337.0,26171.0,26905.0,26611.0,28085.0,27860.0,28450.0,30761.0,30995.0,32150.0,31451.0,30957.0,31486.0,30178.0,31195.0,30845.0,29650.0,29099.0,29595.0,30557.0,29620.0,32117.0,29887.0,30485.0,29946.0,33347.0,34651.0,34883.0,34925.0
Luxembourg,4th,,,22583.0,24243.0,25865.0,26761.0,27917.0,29630.0,30313.0,31169.0,31271.0,29631.0,30411.0,30116.0,31112.0,30463.0,31996.0,31638.0,32634.0,34771.0,35561.0,35634.0,35612.0,35605.0,36035.0,34557.0,36112.0,35121.0,34114.0,33521.0,34393.0,35049.0,34396.0,37335.0,33995.0,35356.0,35023.0,39314.0,39747.0,40125.0,40150.0
Luxembourg,5th,,,25332.0,27601.0,28927.0,29995.0,31219.0,32925.0,33586.0,34595.0,34986.0,33313.0,33935.0,33841.0,34649.0,34401.0,35860.0,35725.0,36487.0,38299.0,39329.0,39931.0,40026.0,39949.0,40048.0,39759.0,40770.0,39933.0,38908.0,38230.0,38830.0,39541.0,39381.0,42331.0,39171.0,40470.0,39743.0,44419.0,45602.0,46368.0,46560.0
Luxembourg,6th,,,28090.0,30656.0,32709.0,34131.0,34935.0,36952.0,37237.0,38651.0,38888.0,37739.0,38128.0,37770.0,38732.0,38433.0,39795.0,40014.0,40820.0,42667.0,44076.0,44596.0,45123.0,45308.0,45897.0,44936.0,46682.0,45478.0,44273.0,43327.0,43862.0,44399.0,44076.0,47801.0,44734.0,46364.0,46079.0,50465.0,52910.0,52541.0,53742.0
